id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,budget
849567,Your own large 1BR apt in Manhattan,52394,Geraldine,Manhattan,Inwood,40.86585,-73.92693,Entire home/apt,80,4,16,2018-05-11,0.2,1,0,Cheap
1055029,Washington Heights/Inwood apartment,5810195,Emilie,Manhattan,Inwood,40.85933,-73.92863,Private room,42,1,46,2019-07-07,0.79,2,357,Cheap
1337148,Sunny Top Floor Uptown Apartment,7251483,Marc,Manhattan,Inwood,40.86446,-73.92694,Entire home/apt,125,6,0,,,1,0,Cheap
1431246,Private bedroom + private bathroom,7693917,Brian,Manhattan,Inwood,40.86457,-73.92749,Private room,100,2,7,2015-12-07,0.15,1,36,Cheap
2003180,NEW YORK CITY HOME in MANHATTAN,6716330,Chris,Manhattan,Inwood,40.8639,-73.92808000000001,Entire home/apt,225,3,127,2019-06-08,1.89,3,157,Cheap
2015094,Private room in Manhattan,10364678,Dany,Manhattan,Inwood,40.86888,-73.92059,Private room,45,2,36,2016-06-11,0.57,2,188,Cheap
2019927,Beautiful Furnished 1 Bedroom apt; Wash Hts,10384087,Todd,Manhattan,Inwood,40.863170000000004,-73.92873,Entire home/apt,115,1,78,2019-06-21,1.81,1,93,Cheap
3017320,Dani private room in Manhattan,10364678,Dany,Manhattan,Inwood,40.86786,-73.92076999999999,Private room,50,2,58,2017-10-20,0.96,2,188,Cheap
3181376,"Homey, inviting 1BR w/ lots of room",8158276,Matthew,Manhattan,Inwood,40.85893,-73.92985,Entire home/apt,100,3,1,2016-01-03,0.02,1,0,Cheap
3518682,Beautiful Room in Park-Side Apt,5407403,Marissa,Manhattan,Inwood,40.86176,-73.93082,Private room,80,2,50,2017-05-21,0.83,1,6,Cheap
3791554,Cosy Inwood apartment,5810195,Emilie,Manhattan,Inwood,40.85988,-73.92709,Private room,39,1,13,2019-06-30,1.18,2,233,Cheap
3802966,One bedroom in Inwood Apartment,19539944,Jen,Manhattan,Inwood,40.86711,-73.92742,Private room,52,7,0,,,1,0,Cheap
4060446,Modern spacious flat in Manhattan,21060554,Rob,Manhattan,Inwood,40.87279,-73.91991,Entire home/apt,99,5,61,2019-04-21,1.06,1,1,Cheap
4194010,Idealistic Inwood,21759005,Alaina,Manhattan,Inwood,40.864959999999996,-73.9262,Entire home/apt,100,3,15,2018-01-02,0.27,1,0,Cheap
4438931,FURNISHED CHARMING ROOM IN MANHATTA,1405374,Jane,Manhattan,Inwood,40.86626,-73.92543,Private room,57,4,0,,,1,4,Cheap
4520941,"SPACIOUS,  2 bedrooms, sleeps 4, private bath",23439479,Victoria,Manhattan,Inwood,40.866440000000004,-73.92676999999999,Private room,250,3,18,2018-10-29,0.35,2,336,Cheap
4557370,Holiday in Manhattan!  Great Views!,7257731,Anna,Manhattan,Inwood,40.86335,-73.92822,Entire home/apt,90,7,7,2019-06-21,0.15,1,249,Cheap
4573897,Private BR in 2 BR Modern Apartment,21935479,Crysdian,Manhattan,Inwood,40.86821,-73.92128000000001,Private room,76,2,70,2019-06-08,1.37,1,352,Cheap
4863176,Large room in Uptown Manhattan near Cloisters,25015010,Irina,Manhattan,Inwood,40.866479999999996,-73.92754000000001,Entire home/apt,75,1,5,2016-09-01,0.11,1,31,Cheap
4881017,"Spacious,  3 bedrooms, 2 bath",23439479,Victoria,Manhattan,Inwood,40.864940000000004,-73.92671999999999,Entire home/apt,300,4,3,2018-10-08,0.06,2,316,Cheap
5354632,Private Room Inwood Park Top of Manhattan,19931875,Luz & Ruben,Manhattan,Inwood,40.87206,-73.92945999999999,Private room,59,4,13,2018-08-18,0.28,3,157,Cheap
5652542,"Spacious, Quiet 1 bdrm on the Park",29279330,Sarah,Manhattan,Inwood,40.85991,-73.93193000000001,Entire home/apt,122,3,34,2017-06-28,0.68,1,0,Cheap
5945548,Breakfast in Manhattan on terrace!,30865924,Eva,Manhattan,Inwood,40.87093,-73.91736999999999,Entire home/apt,175,3,6,2018-08-31,0.13,1,0,Cheap
6196860,Comfy convenient apt. by the trains,32135311,Oliver,Manhattan,Inwood,40.85901,-73.92874,Entire home/apt,79,4,4,2016-01-20,0.09,1,0,Cheap
6477586,A large 1-bedroom apartment,29690360,Olga,Manhattan,Inwood,40.86743,-73.92643000000001,Entire home/apt,120,3,0,,,1,0,Cheap
6584448,Perfect with or w/out kids!,3450556,Ahna,Manhattan,Inwood,40.86719,-73.92679,Entire home/apt,130,2,0,,,1,0,Cheap
6784908,Spacious/quiet one bedroom apt,18186682,Catherine,Manhattan,Inwood,40.87211,-73.91544,Entire home/apt,78,30,2,2019-03-31,0.09,1,15,Cheap
6794912,Large room in NYC - 2 months,24973811,Toma,Manhattan,Inwood,40.86623,-73.91993000000001,Private room,50,1,1,2015-08-27,0.02,1,0,Cheap
7198592,"Lovely 2 Bdrm. Trains, Parks, Food!",140817,Carly,Manhattan,Inwood,40.86717,-73.91943,Entire home/apt,145,3,9,2018-12-30,0.23,1,0,Cheap
7206401,Wonderful Inwood,17383399,Catlin,Manhattan,Inwood,40.86755,-73.92336,Entire home/apt,175,1,0,,,1,0,Cheap
7545750,Light Filled Studio Apartment,39539952,Jennifer,Manhattan,Inwood,40.86464,-73.92768000000001,Entire home/apt,67,14,7,2018-09-08,0.15,1,21,Cheap
7742889,"Cozy, parkside room in Inwood",8692598,Jen,Manhattan,Inwood,40.86363,-73.93002,Private room,48,1,5,2015-09-27,0.11,1,0,Cheap
7760204,"LG, quiet room nr Cloisters, A, 1",8335684,Mary,Manhattan,Inwood,40.86274,-73.92841999999999,Private room,22,1,13,2019-01-02,0.28,3,0,Cheap
8275455,Lovely Inwood Studio,424343,Melissa,Manhattan,Inwood,40.85911,-73.928,Entire home/apt,85,3,3,2016-07-04,0.07,1,0,Cheap
8446914,"Custom design, Cozy Manhattan stay",36573037,Tracey,Manhattan,Inwood,40.87126,-73.91722,Entire home/apt,125,2,20,2018-12-25,0.46,2,164,Cheap
8782401,The Quiet Part of New York City,5170691,David,Manhattan,Inwood,40.867290000000004,-73.92716,Entire home/apt,140,1,49,2019-06-26,1.23,1,16,Cheap
8878172,"Sunny, spacious -  35 mins Times Sq",46399563,Angela,Manhattan,Inwood,40.866890000000005,-73.92224,Private room,57,1,6,2017-01-02,0.13,1,1,Cheap
8887907,Luxurious Manhattan Getaway for 1 adult,36573037,Tracey,Manhattan,Inwood,40.87157,-73.91744,Private room,50,1,38,2019-07-01,0.85,2,344,Cheap
9048630,Upper Manhattan Inwood - Beautiful,47212879,Mary,Manhattan,Inwood,40.86703,-73.93007,Private room,75,3,1,2016-07-08,0.03,1,89,Cheap
9092331,"Large, beautiful and sunny room",47407352,Dorota,Manhattan,Inwood,40.86444,-73.92899,Private room,45,5,0,,,1,0,Cheap
9362527,Quiet roomy space,48582770,Kyron,Manhattan,Inwood,40.86227,-73.92943000000001,Private room,60,5,1,2015-12-30,0.02,1,0,Cheap
9414496,Gorgeous studio available!,37169371,Shannon,Manhattan,Inwood,40.85945,-73.92834,Entire home/apt,69,1,1,2015-11-27,0.02,1,0,Cheap
9415568,Cozy 1BR,17764174,Mike,Manhattan,Inwood,40.87045,-73.9183,Entire home/apt,210,1,0,,,1,365,Cheap
9563529,Clean and spacious apartment,48937383,Sophia,Manhattan,Inwood,40.86458,-73.92883,Private room,90,1,0,,,1,0,Cheap
9856683,"Large n Cozy Apt, 30 min to Midtown,Month Discount",3709185,Margarita,Manhattan,Inwood,40.87045,-73.91765,Entire home/apt,90,5,4,2018-06-21,0.09,1,0,Cheap
9943111,Large Manhattan Private Room,51099309,Nathan And Brock,Manhattan,Inwood,40.86615,-73.92331999999999,Private room,50,1,0,,,1,0,Cheap
10017871,Sound Bath Sanctuary II Manhattan,7217937,Joule,Manhattan,Inwood,40.8686,-73.92594,Private room,45,2,6,2019-06-17,0.5,2,64,Cheap
10037631,1bdroom Kid Friendly Quiet Street,51525788,Whitney,Manhattan,Inwood,40.86569,-73.92865,Entire home/apt,120,1,1,2016-01-02,0.02,1,0,Cheap
10512932,Beautiful 1 bedroom apt.,40861618,Greg,Manhattan,Inwood,40.868179999999995,-73.92708,Entire home/apt,68,6,24,2019-06-26,0.6,1,0,Cheap
10674243,Cal King lovely room withTVwasher-dryer in kitchen,40733633,Betsy,Manhattan,Inwood,40.86912,-73.91988,Private room,70,1,1,2016-08-28,0.03,1,312,Cheap
10686958,"Lovely and quiet large 1 bedroom in Inwood, NYC",8784903,Terra,Manhattan,Inwood,40.86679,-73.92699,Entire home/apt,115,30,1,2018-08-09,0.09,1,0,Cheap
11226811,Sunny refuge surrounded by parks,16103591,April,Manhattan,Inwood,40.86609,-73.92638000000001,Entire home/apt,115,3,6,2018-04-17,0.18,1,0,Cheap
11305815,Fourth of July getaway,59105771,Rachel,Manhattan,Inwood,40.86083,-73.92626,Entire home/apt,140,3,5,2016-12-27,0.13,1,8,Cheap
11319227,A HOME AWAY FROM HOME IN NYC! UPTOWN,51025844,Kdn,Manhattan,Inwood,40.86761,-73.92718,Shared room,29,1,93,2019-06-15,2.28,3,90,Cheap
11334476,Comfortable Bedroom,47515751,Jennyfer,Manhattan,Inwood,40.86679,-73.92551999999999,Private room,35,3,10,2019-03-24,0.24,2,31,Cheap
11338529,Private room in Uptown Manhattan,59345189,Jenniffer,Manhattan,Inwood,40.86313,-73.92161999999999,Private room,43,2,55,2018-04-22,1.98,1,0,Cheap
11884931,Sunny Room near subway!!,18221107,Darya,Manhattan,Inwood,40.86087,-73.92724,Private room,65,3,36,2018-06-10,0.9,1,249,Cheap
12122102,Huge Bedroom in Upper Manhattan - Near A&1 Subway!,12859795,Jeff,Manhattan,Inwood,40.86399,-73.92321,Private room,99,3,150,2019-06-30,3.85,1,320,Cheap
12386579,Charming Private Library-Room,66961444,JoJo,Manhattan,Inwood,40.87133,-73.91561999999999,Private room,50,2,74,2019-04-27,1.98,1,310,Cheap
12684235,3 day Washington heights/inwood sub,68930733,Nora,Manhattan,Inwood,40.86158,-73.92393,Private room,60,1,0,,,1,0,Cheap
12735625,Private Bedroom in 2 BR apartment,69254072,Morgan,Manhattan,Inwood,40.86468,-73.92209,Private room,85,1,0,,,1,0,Cheap
12751471,Cozy 'n Quiet Upper Manhattan Room,4497670,Michael,Manhattan,Inwood,40.86927,-73.91719,Private room,46,7,1,2016-08-07,0.03,1,0,Cheap
12950979,1BR Apt. in Inwood (Manhattan),71152156,Max,Manhattan,Inwood,40.86612,-73.9189,Entire home/apt,77,6,1,2016-05-18,0.03,1,0,Cheap
13083030,Your own 2 Bedroom apartment available for 3 weeks,37093995,Marta,Manhattan,Inwood,40.867940000000004,-73.92792,Entire home/apt,100,15,0,,,1,0,Cheap
13157343,Spacious one bedroom by beautiful Fort Tryon park,73459264,Leslie,Manhattan,Inwood,40.86383,-73.92905,Entire home/apt,105,4,7,2019-01-02,0.19,1,0,Cheap
13165250,Cozy Apartment In Inwood!,43272945,Corey,Manhattan,Inwood,40.8679,-73.91842,Entire home/apt,80,1,2,2016-07-18,0.06,1,0,Cheap
13170049,Private Bedroom in a 3 BR Apt on Riverside Drive,7141050,Mayra,Manhattan,Inwood,40.867090000000005,-73.92962,Private room,80,2,12,2017-12-27,0.34,2,49,Cheap
13193534,Private bedroom in Manhattan NYC,73864266,Roxane,Manhattan,Inwood,40.859809999999996,-73.92835,Private room,40,3,78,2019-06-26,2.87,1,260,Cheap
13273660,Large BR available near Fort Tryon Park,74795588,Aden,Manhattan,Inwood,40.86059,-73.92985999999999,Private room,50,7,0,,,1,0,Cheap
13441680,Private Bedroom in a 3BR Apartment,7141050,Mayra,Manhattan,Inwood,40.86541,-73.92935,Private room,52,2,10,2018-06-15,0.28,2,0,Cheap
13545733,Ideal location for those new to New York!,5677896,Keryn,Manhattan,Inwood,40.86182,-73.93088,Private room,57,14,4,2018-08-17,0.11,1,0,Cheap
13564490,Classic pre-war NYC apartment.,34911780,Daniel,Manhattan,Inwood,40.86076,-73.92781,Entire home/apt,100,4,41,2019-07-02,1.11,2,100,Cheap
13785938,Cozy One Bedroom Near Fort Tryon Park,15197019,Kate,Manhattan,Inwood,40.860820000000004,-73.92585,Entire home/apt,95,2,2,2016-08-15,0.06,1,0,Cheap
13857291,Beautiful Room/20 min downtown NYC,81865543,Rob,Manhattan,Inwood,40.868359999999996,-73.92827,Private room,65,4,38,2019-06-09,1.04,1,149,Cheap
13893861,Light-filled full Apt near Cloisters and Parks,82302838,Jacob,Manhattan,Inwood,40.86118,-73.92758,Entire home/apt,89,3,6,2017-03-07,0.18,1,0,Cheap
14169266,Spacious bedroom in Inwood,2584371,Carina,Manhattan,Inwood,40.86531,-73.92725,Private room,50,1,39,2019-05-29,1.11,1,1,Cheap
14655004,Inwood heights,91020843,Orquid,Manhattan,Inwood,40.86316,-73.92627,Shared room,300,1,0,,,2,363,Cheap
14709693,A Warm Friendly Host for Everlast,91510178,Rahim,Manhattan,Inwood,40.86238,-73.92806,Entire home/apt,65,3,0,,,1,0,Cheap
14713835,Upper Manhattan,91020843,Orquid,Manhattan,Inwood,40.86438,-73.92787,Private room,227,1,0,,,2,365,Cheap
14726498,Inwood Manhattan everything close!!,91678787,Waldy,Manhattan,Inwood,40.86763,-73.91792,Private room,60,3,83,2019-05-31,2.39,1,300,Cheap
14882283,Country Manhattan Private Bedroom Suite,20912275,Gladys,Manhattan,Inwood,40.86541,-73.92106,Private room,75,5,0,,,1,0,Cheap
14936709,Entire 1bdr Manhattan NY,55547933,KaLisa & Christian,Manhattan,Inwood,40.8604,-73.92716,Entire home/apt,85,3,4,2018-07-13,0.18,1,0,Cheap
15079046,Quiet Clean and Charming! Entire Apt Fri-Sun!,43825948,Jeanie,Manhattan,Inwood,40.86582,-73.92582,Private room,79,4,26,2019-05-24,0.78,1,238,Cheap
15355575,"Homey private room in Inwood, Manhattan",57954964,Sarah & JC,Manhattan,Inwood,40.86906,-73.9173,Private room,50,2,7,2018-10-08,0.23,1,155,Cheap
15359119,"Spacious, Sunny,  1 Bdrm Apt w/ King Bed",17796102,Gabriella,Manhattan,Inwood,40.86107,-73.92959,Entire home/apt,90,26,4,2019-06-27,0.35,1,58,Cheap
15510233,PRIVATE ROOM IN COMFORTABLE APT.,43718548,Manuel,Manhattan,Inwood,40.8622,-73.93349,Private room,52,3,16,2018-10-15,0.49,1,0,Cheap
15912452,"Big Room, Refinished Place - 35 min to Times Sq.",31482341,Daniel,Manhattan,Inwood,40.868590000000005,-73.91948000000001,Private room,45,5,30,2019-01-02,0.94,2,0,Cheap
15930864,Beautiful 1- bdrm apt in tranquil Inwood building,8925370,Sarah,Manhattan,Inwood,40.871359999999996,-73.91723,Entire home/apt,110,2,26,2018-06-17,0.82,1,0,Cheap
16054883,Onebedroom apartment with park view,46812877,Bradley And Ana,Manhattan,Inwood,40.86271,-73.92872,Entire home/apt,100,5,39,2019-05-05,1.28,1,12,Cheap
16066223,"Spacious, quiet 1 br apt in beautiful Inwood!",1713011,Natasha,Manhattan,Inwood,40.86757,-73.92699,Entire home/apt,89,14,14,2019-05-13,0.57,1,4,Cheap
16260353,Cozy artsy bedroom near Cloisters,24967970,Ekaterina,Manhattan,Inwood,40.86269,-73.9222,Private room,80,3,6,2019-06-25,0.28,1,58,Cheap
16352484,Serene atmosphere in Manhattan,78466689,Natalia,Manhattan,Inwood,40.87247,-73.91927,Private room,59,2,11,2019-06-28,0.36,1,29,Cheap
16385859,Cozy Junior 1BR in inwood.,8571056,Richard,Manhattan,Inwood,40.86663,-73.92390999999999,Entire home/apt,80,2,4,2018-09-04,0.13,1,0,Cheap
16485273,"Quiet, clean, comfortable place in upper Manhattan",1624568,Kristina,Manhattan,Inwood,40.8698,-73.92255,Entire home/apt,120,1,30,2019-07-01,1.1,1,35,Cheap
16507116,"THE REAL NYC EXPERIENCE! 20 MINS TO NY, QUEEN BED",51025844,Kdn,Manhattan,Inwood,40.86768,-73.92685,Private room,69,2,41,2019-06-23,1.34,3,180,Cheap
16508394,Manhattan Two Bedroom Renovated Apt.,108494755,Denise,Manhattan,Inwood,40.86253,-73.9277,Entire home/apt,75,5,0,,,1,0,Cheap
16557829,Upper Manhattan - Female only,109033183,Lucy,Manhattan,Inwood,40.86688,-73.92402,Private room,40,6,6,2018-08-12,0.2,1,0,Cheap
17527515,Lovely Home Near Fort Tryon Park & the Cloisters,8753629,Brenton,Manhattan,Inwood,40.86488,-73.92922,Entire home/apt,120,14,7,2018-09-18,0.27,1,13,Cheap
17665855,Spacious two bedrooms condo in upper Manhattan,13860679,Max,Manhattan,Inwood,40.86461,-73.92363,Entire home/apt,199,2,49,2019-05-23,1.81,3,147,Cheap
17669867,"☀️Private, cozy & quiet room in Inwood Manhattan☀️",18217011,Zhoe,Manhattan,Inwood,40.86857,-73.91577,Private room,60,4,95,2019-07-01,3.65,1,323,Cheap
17750238,Great room in a spacious Inwood Apartment,13860679,Max,Manhattan,Inwood,40.863479999999996,-73.92232,Private room,99,3,4,2018-10-03,0.15,3,179,Cheap
17750661,elegant room in a spacious Inwood apartment,13860679,Max,Manhattan,Inwood,40.86448,-73.92351,Private room,99,3,0,,,3,180,Cheap
17963856,Upstate Manhattan,24010376,Elaina,Manhattan,Inwood,40.86517,-73.92318,Private room,65,1,1,2017-12-28,0.05,1,0,Cheap
18253938,Large Uptown Manhattan Studio,23168773,Brett,Manhattan,Inwood,40.865120000000005,-73.92172,Entire home/apt,70,20,17,2018-01-03,0.72,1,0,Cheap
18283367,Huge Private Furnished Bedroom - Inwood,126420866,Nic,Manhattan,Inwood,40.86396,-73.9267,Private room,50,5,2,2017-05-20,0.08,1,0,Cheap
18366609,"COZY, QUIET BEDROOM IN INWOOD, ""UPSTATE MANHATTAN""",127164761,Christopher,Manhattan,Inwood,40.866890000000005,-73.92353,Private room,46,1,14,2018-07-02,0.55,1,0,Cheap
18449942,The Space,127911754,Christopher,Manhattan,Inwood,40.8637,-73.92826,Entire home/apt,100,2,0,,,1,0,Cheap
18457273,"Clean and Cozy Private Room in Inwood, Manhattan",17420574,Kayleigh,Manhattan,Inwood,40.8677,-73.9225,Private room,55,2,4,2017-05-29,0.15,1,0,Cheap
18566324,"Large, cute and cozy one-bed apartment",88207924,James,Manhattan,Inwood,40.86835,-73.91958000000001,Entire home/apt,50,4,4,2018-07-04,0.15,1,0,Cheap
18596546,Cozy 1BR Home in Upper Manhattan w/ Amenities,24338366,Daniel,Manhattan,Inwood,40.86057,-73.92907,Entire home/apt,100,1,9,2018-08-01,0.37,1,0,Cheap
18764827,Cozy Room in Newly Redone Place 35 min to Times Sq,31482341,Daniel,Manhattan,Inwood,40.86854,-73.9182,Private room,45,1,2,2018-01-25,0.11,2,0,Cheap
18913001,Renovated 1BR - A Different Side of Manhattan,45777549,Zach,Manhattan,Inwood,40.86739,-73.92,Entire home/apt,78,4,7,2018-07-08,0.29,1,0,Cheap
19057619,living room in a 1br apt for rent  MANHATTAN,133037177,Ben,Manhattan,Inwood,40.865559999999995,-73.92656,Private room,36,28,28,2019-05-31,1.12,1,106,Cheap
19094358,Great place for a family or a group of friends,123974198,Anny,Manhattan,Inwood,40.86665,-73.92695,Entire home/apt,175,2,7,2018-08-26,0.29,1,0,Cheap
19094427,Spacious one bedroom in the heart of Inwood,16020315,Douglas,Manhattan,Inwood,40.86822,-73.92048,Entire home/apt,100,2,9,2019-04-07,0.59,1,0,Cheap
19177262,Large Manhattan Apartment: Ideal Location - Inwood,16404967,Andom,Manhattan,Inwood,40.86699,-73.92689,Entire home/apt,90,1,17,2019-07-06,1.68,1,64,Cheap
19189347,Family friendly spacious charming flat!,45223012,Maria,Manhattan,Inwood,40.867020000000004,-73.92519,Entire home/apt,110,2,15,2019-04-25,0.62,1,161,Cheap
19430074,Quiet Manhattan: top floor 1 BR across from park,3600282,Joel,Manhattan,Inwood,40.8674,-73.92411,Entire home/apt,99,3,4,2018-04-22,0.18,1,0,Cheap
19475005,Fun Eclectic Home for Summer in the City,5180222,Maya,Manhattan,Inwood,40.8688,-73.92256,Entire home/apt,150,3,4,2017-08-21,0.16,1,0,Cheap
19488137,Semi-Private Studio in Manhattan,63956486,Keianna,Manhattan,Inwood,40.86438,-73.92086,Shared room,40,2,2,2018-03-27,0.12,1,0,Cheap
19709666,Beautiful Studio in Historic Inwood-NYC!,21056771,Lauren & Ron,Manhattan,Inwood,40.86801,-73.92371999999999,Entire home/apt,65,2,112,2019-06-27,4.67,1,103,Cheap
19736798,"Large Private Room
Sleeps 4 Guests
Full Amenities",139165159,Deonisis,Manhattan,Inwood,40.8662,-73.92645999999999,Private room,60,1,128,2019-07-05,6.03,1,67,Cheap
19812026,"Lovely, Cozy Room in Inwood",38098992,Julia,Manhattan,Inwood,40.86437,-73.92347,Private room,65,2,2,2018-07-01,0.1,2,76,Cheap
20014879,Spacious Furnished Room steps away from Cloisters!,99380211,Rachel,Manhattan,Inwood,40.86372,-73.92789,Private room,70,1,1,2019-07-02,1.0,1,132,Cheap
20587133,"Spacious, bright room in art-filled apartment!",116758734,Amos,Manhattan,Inwood,40.87085,-73.9183,Private room,59,4,19,2018-10-06,0.84,1,0,Cheap
20616929,Spacious 1 Bd. Apt. Inwood near Fort Tryon Park,1524708,Galen,Manhattan,Inwood,40.85927,-73.92966,Private room,200,3,1,2017-10-24,0.05,1,0,Cheap
20682663,Contemporary style 1 bedroom Apt in Manhattan.,10933267,Jade,Manhattan,Inwood,40.86306,-73.92896,Entire home/apt,175,2,38,2019-06-23,1.69,1,244,Cheap
20741446,"Colorful, Open and Spacious 1br in Inwood!",3731184,Lulu,Manhattan,Inwood,40.8608,-73.9281,Entire home/apt,87,2,5,2019-05-29,0.23,1,20,Cheap
20746887,"Spacious bedroom, next to Subway, mins to park!",148590716,Ana,Manhattan,Inwood,40.86339,-73.92045,Private room,60,2,75,2019-06-24,3.37,1,332,Cheap
21007762,"Spacious, artistic 1-bedroom near The Cloisters!",16144086,Leyla,Manhattan,Inwood,40.86039,-73.92663,Entire home/apt,100,3,44,2019-06-23,2.3,1,168,Cheap
21353639,"Private Master Bedroom- Updated, Clean and Lovely!",44379772,Serena,Manhattan,Inwood,40.87312,-73.9179,Private room,85,1,0,,,1,317,Cheap
21570741,A peaceful place in the heart of Inwood,67974923,Starling,Manhattan,Inwood,40.864059999999995,-73.91971,Entire home/apt,110,4,15,2019-03-11,0.77,1,19,Cheap
21624828,"Hip, Cozy Room in Inwood",38098992,Julia,Manhattan,Inwood,40.864709999999995,-73.92421999999999,Private room,47,2,3,2018-07-18,0.23,2,0,Cheap
21814527,Large One Bedroom  in Inwood.,51152932,Katelynn,Manhattan,Inwood,40.867940000000004,-73.91629,Entire home/apt,70,1,4,2018-10-07,0.2,1,3,Cheap
21945851,Spacious Room for Rent!,50522860,Nora,Manhattan,Inwood,40.86144,-73.92423000000001,Private room,40,1,2,2018-01-01,0.1,1,0,Cheap
22108932,"Cosy private bedroom in Inwood 4 min to train 1,A",142724947,Yusra,Manhattan,Inwood,40.87328,-73.91458,Entire home/apt,70,21,7,2019-01-15,0.38,1,156,Cheap
22173085,Spacious & Simple 1BR Apartment for the Holidays!,161971187,Jim,Manhattan,Inwood,40.860890000000005,-73.92832,Entire home/apt,100,4,0,,,1,0,Cheap
22187253,Uptown Manhattan bright and lovely room,4476002,Metodija,Manhattan,Inwood,40.86931,-73.91682,Shared room,90,6,0,,,1,0,Cheap
22353249,Chambre spacieuse,44410626,Cindy,Manhattan,Inwood,40.86318,-73.9221,Private room,50,4,0,,,1,0,Cheap
22361286,"Large one bedroom apartment in Inwood, Manhattan!",2488360,Laura,Manhattan,Inwood,40.862320000000004,-73.93004,Entire home/apt,90,4,18,2018-11-25,0.98,1,0,Cheap
22384717,Upper Manhattan Oasis,3076579,Elisabeth,Manhattan,Inwood,40.86489,-73.92902,Private room,50,3,4,2019-05-12,0.66,1,31,Cheap
22495122,Get lost at the tip of Manhattan,89245578,Noel,Manhattan,Inwood,40.86456,-73.92799000000001,Entire home/apt,125,2,32,2019-06-23,1.77,1,19,Cheap
22533666,Upper Manhattan Oasis,103166867,Darcy,Manhattan,Inwood,40.8637,-73.92858000000001,Entire home/apt,160,3,0,,,1,0,Cheap
22616613,Lovely New York Guest Room,81146832,Willa,Manhattan,Inwood,40.86395,-73.92007,Private room,34,1,15,2018-05-17,0.85,1,0,Cheap
22628116,Inwood apartment closed to have fun in manhattan,130633561,Jose,Manhattan,Inwood,40.86815,-73.92342,Private room,125,1,0,,,1,89,Cheap
22636548,Spacious & Chic 2-BR Home in Manhattan,158563237,Annika,Manhattan,Inwood,40.86958,-73.9172,Entire home/apt,225,4,9,2019-05-19,0.65,1,364,Cheap
22751480,Spacious private guest room in Uptown Manhattan,168015754,Jeffer,Manhattan,Inwood,40.85925,-73.9297,Private room,40,3,33,2019-06-05,2.05,1,18,Cheap
22815191,Private Room by the Cloisters,35559100,Johanna,Manhattan,Inwood,40.86529,-73.92213000000001,Private room,55,1,28,2019-06-24,2.54,1,175,Cheap
23019675,Huge 1 Bedroom Apartment,30704814,Jacob,Manhattan,Inwood,40.86407,-73.92822,Entire home/apt,70,14,2,2019-05-26,0.19,1,0,Cheap
23488012,Sparse room inside well-kept apartment,8335684,Mary,Manhattan,Inwood,40.86222,-73.93052,Private room,36,1,1,2018-04-11,0.07,3,0,Cheap
23574875,Spacious One-Bedroom in the Hills of Inwood,176191548,Perla,Manhattan,Inwood,40.87188,-73.91936,Entire home/apt,85,1,2,2018-04-02,0.12,1,188,Cheap
23700385,Two bedroom near the Cloisters,8335684,Mary,Manhattan,Inwood,40.86302,-73.92981999999999,Entire home/apt,91,1,2,2018-04-01,0.13,3,0,Cheap
23926896,Bright & airy uptown sanctuary,5371388,Ashley,Manhattan,Inwood,40.868159999999996,-73.93131,Entire home/apt,100,1,3,2019-06-16,0.22,1,5,Cheap
23965460,Cleo's Royale,157141199,Adeola,Manhattan,Inwood,40.86058,-73.9274,Private room,70,5,5,2019-05-24,0.41,2,90,Cheap
24366897,Modern & Stylish 1 Bed Manhattan w/ Private Garden,183886601,Lee,Manhattan,Inwood,40.87001,-73.92418,Entire home/apt,120,30,3,2019-03-03,0.22,2,27,Cheap
24395202,Large Manhattan Suite,184130293,Sandia,Manhattan,Inwood,40.86408,-73.92257,Private room,50,30,3,2019-03-05,0.21,2,0,Cheap
24699823,A spacious 1 bdrm park apartment to yourself,4607848,Nathan,Manhattan,Inwood,40.8622,-73.93039,Entire home/apt,71,6,2,2018-05-30,0.14,1,0,Cheap
25207662,AFFORDABLE LUXURY...Exclusive Living @ Its Best!,123519201,Festus Atu,Manhattan,Inwood,40.86866,-73.92472,Private room,149,1,30,2019-06-23,2.2,2,270,Cheap
25210171,Large one bedroom in upper manhattan,20882846,Jocelyn,Manhattan,Inwood,40.867340000000006,-73.92102,Entire home/apt,95,1,31,2019-01-13,2.28,1,0,Cheap
25232254,Manhattan UWS Washington Heights Harlem - Inwood,2631556,Anastasia,Manhattan,Inwood,40.8659,-73.92869,Entire home/apt,359,2,0,,,1,365,Cheap
25264929,AFFORDABLE LUXURY...Exclusive Living @ Its Best!,190878053,Festus Atu,Manhattan,Inwood,40.8681,-73.92434,Private room,149,1,31,2019-05-22,2.31,1,270,Cheap
25349077,Room in uptonw manhattan,191422870,Elisabet,Manhattan,Inwood,40.86842,-73.91747,Private room,50,7,0,,,1,0,Cheap
25415951,Large Manhattan Artist Flat,798380,Chris,Manhattan,Inwood,40.86029,-73.92984,Entire home/apt,120,7,1,2018-08-10,0.09,1,172,Cheap
25512622,Bright Manhattan Room,184130293,Sandia,Manhattan,Inwood,40.86439,-73.92302,Private room,50,4,2,2018-07-01,0.16,2,0,Cheap
